timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-29 13:39:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,117.4,0,63.38,52.46,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 13:42:07,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 14:07:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,117.4,0,77.69,59.66,True,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:10:14,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-29 14:45:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,0,0,0,0,False,False,red,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 14:48:11,Candle received - not yet evaluated for conditions
2025-10-29 14:45:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,117.4,0,0.0,0.0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:48:11,"K value 0.00 out of range [10, 100]"
2025-10-29 14:53:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,0,0,0,0,False,False,red,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 14:56:11,Candle received - not yet evaluated for conditions
2025-10-29 14:53:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,117.4,0,0.0,0.0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 14:56:11,"K value 0.00 out of range [10, 100]"
2025-10-29 15:15:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,0,0,0,0,False,False,red,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 15:20:01,Candle received - not yet evaluated for conditions
2025-10-29 15:15:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,117.4,0,0.0,0.0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 15:20:01,"K value 0.00 out of range [10, 100]"
2025-10-29 15:21:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,0,0,0,0,False,False,red,0,False,False,0,Pre-check log,0,0,0,0,2025-10-29 15:24:01,Candle received - not yet evaluated for conditions
2025-10-29 15:21:00,ADANIPORTS25NOV1320CE,2minute,117.4,117.4,117.4,117.4,0,117.4,117.4,117.4,117.4,117.4,0,0.0,0.0,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-29 15:24:01,"K value 0.00 out of range [10, 100]"
